time,tday,FMISID,tmin,tmax,rrday,snow,TG_PT12H_min,area
2019-11-01,-7.9,102017,-8.6,-6.9,NA,NA,NA,AIL
2019-11-02,-9.8,102017,-11.1,-8.6,NA,NA,NA,AIL
2019-11-03,-8.1,102017,-9.7,-6.7,NA,NA,NA,AIL
2019-11-04,-8.8,102017,-9.6,-8.2,NA,NA,NA,AIL
2019-11-05,-8.4,102017,-10.4,-7.2,NA,NA,NA,AIL
2019-11-06,-8.8,102017,-9.8,-7.1,NA,NA,NA,AIL
2019-11-07,-9.9,102017,-10.1,-9.3,NA,NA,NA,AIL
2019-11-08,-12.9,102017,-14.1,-10,NA,NA,NA,AIL
2019-11-09,-13.3,102017,-14.8,-12.1,NA,NA,NA,AIL
2019-11-10,-12.4,102017,-13.8,-11.7,NA,NA,NA,AIL
2019-11-11,-12,102017,-15.1,-10.3,NA,NA,NA,AIL
2019-11-12,-12.6,102017,-14.1,-11.8,NA,NA,NA,AIL
2019-11-13,-9.3,102017,-12.8,-8.2,NA,NA,NA,AIL
2019-11-14,-6.4,102017,-8.3,-5.9,NA,NA,NA,AIL
2019-11-15,-5.5,102017,-7.2,-4.3,NA,NA,NA,AIL
2019-11-16,-7.6,102017,-8.9,-5.3,NA,NA,NA,AIL
2019-11-17,-9.9,102017,-11.9,-7.7,NA,NA,NA,AIL
2019-11-18,-9.4,102017,-10.5,-7,NA,NA,NA,AIL
2019-11-19,-7.1,102017,-10,-4.5,NA,NA,NA,AIL
2019-11-20,-3.8,102017,-4.5,-3.1,NA,NA,NA,AIL
2019-11-21,-4.2,102017,-4.9,-3.2,NA,NA,NA,AIL
2019-11-22,-5,102017,-6.9,-2.2,NA,NA,NA,AIL
2019-11-23,-4.3,102017,-6.5,-3.3,NA,NA,NA,AIL
2019-11-24,-3.2,102017,-4.5,-2.4,NA,NA,NA,AIL
2019-11-25,-3.5,102017,-5.7,-1.6,NA,NA,NA,AIL
2019-11-26,-7.7,102017,-9.4,-4.5,NA,NA,NA,AIL
2019-11-27,-10.8,102017,-11.5,-9.1,NA,NA,NA,AIL
2019-11-28,-13.2,102017,-14,-11.5,NA,NA,NA,AIL
2019-11-29,-11.8,102017,-14.3,-10.1,NA,NA,NA,AIL
2019-11-30,-11.4,102017,-12.9,-9.3,NA,NA,NA,AIL
2019-12-01,-8.3,102017,-13.1,-6.3,NA,NA,NA,AIL
2019-12-02,-7.5,102017,-9.5,-6.3,NA,NA,NA,AIL
2019-12-03,-7.8,102017,-8.6,-7.1,NA,NA,NA,AIL
2019-12-04,-0.9,102017,-7.1,-0.1,NA,NA,NA,AIL
2019-12-05,-3.8,102017,-6.1,0,NA,NA,NA,AIL
2019-12-06,-6.5,102017,-7.5,-4.8,NA,NA,NA,AIL
2019-12-07,-10.8,102017,-11.5,-7.5,NA,NA,NA,AIL
2019-12-08,-10.6,102017,-11.6,-9.4,NA,NA,NA,AIL
2019-12-09,-13.2,102017,-14.1,-11.6,NA,NA,NA,AIL
2019-12-10,-12.7,102017,-13.7,-11.7,NA,NA,NA,AIL
2019-12-11,-10.7,102017,-15,-7.7,NA,NA,NA,AIL
2019-12-12,-6.8,102017,-9.1,-4.7,NA,NA,NA,AIL
2019-12-13,-5.9,102017,-6.6,-5.5,NA,NA,NA,AIL
2019-12-14,-6.8,102017,-8.2,-5.9,NA,NA,NA,AIL
2019-12-15,-6.1,102017,-6.4,-5.4,NA,NA,NA,AIL
2019-12-16,-7.2,102017,-7.9,-6.1,NA,NA,NA,AIL
2019-12-17,-8.2,102017,-9,-7.6,NA,NA,NA,AIL
2019-12-18,-7.4,102017,-8.2,-6.9,NA,NA,NA,AIL
2019-12-19,-9.4,102017,-10.7,-6.1,NA,NA,NA,AIL
2019-12-20,-9.4,102017,-11.4,-8.3,NA,NA,NA,AIL
2019-12-21,-10.2,102017,-11.4,-9.1,NA,NA,NA,AIL
2019-12-22,-9.2,102017,-10.1,-8.6,NA,NA,NA,AIL
2019-12-23,-8.6,102017,-9.3,-8,NA,NA,NA,AIL
2019-12-24,-5.1,102017,-8,-3.7,NA,NA,NA,AIL
2019-12-25,-6.5,102017,-7.9,-4.7,NA,NA,NA,AIL
2019-12-26,-10.8,102017,-11.5,-7.8,NA,NA,NA,AIL
2019-12-27,-11,102017,-12.7,-8.9,NA,NA,NA,AIL
2019-12-28,-10,102017,-14.2,-4.3,NA,NA,NA,AIL
2019-12-29,-3.2,102017,-5.7,-1.7,NA,NA,NA,AIL
2019-12-30,-7.5,102017,-9.9,-2.5,NA,NA,NA,AIL
2019-12-31,-9.6,102017,-11,-8.3,NA,NA,NA,AIL
2020-01-01,-9,102017,-10.1,-8.5,NA,NA,NA,AIL
2020-01-02,-2.8,102017,-8.8,-1.1,NA,NA,NA,AIL
2020-01-03,-5.8,102017,-8.9,-1.1,NA,NA,NA,AIL
2020-01-04,-10.5,102017,-13.1,-7.9,NA,NA,NA,AIL
2020-01-05,-11.3,102017,-13.1,-10.4,NA,NA,NA,AIL
2020-01-06,-5.2,102017,-13,-3.2,NA,NA,NA,AIL
2020-01-07,-3.5,102017,-4.6,-2.9,NA,NA,NA,AIL
2020-01-08,-5.2,102017,-6.2,-2.2,NA,NA,NA,AIL
2020-01-09,-6.3,102017,-8.4,-4.1,NA,NA,NA,AIL
2020-01-10,-5.9,102017,-8.1,-4.9,NA,NA,NA,AIL
2020-01-11,-7.3,102017,-9,-5.5,NA,NA,NA,AIL
2020-01-12,-6.1,102017,-9.4,-3.7,NA,NA,NA,AIL
2020-01-13,-7.3,102017,-8.2,-6.6,NA,NA,NA,AIL
2020-01-14,-8.2,102017,-11.4,-5.4,NA,NA,NA,AIL
2020-01-15,-10.6,102017,-13.1,-9.7,NA,NA,NA,AIL
2020-01-16,-10,102017,-11.1,-9,NA,NA,NA,AIL
2020-01-17,-12.4,102017,-13.8,-10.4,NA,NA,NA,AIL
2020-01-18,-12.4,102017,-13.9,-12.1,NA,NA,NA,AIL
2020-01-19,-8.7,102017,-12.2,-4.3,NA,NA,NA,AIL
2020-01-20,-3.9,102017,-6.7,-2.2,NA,NA,NA,AIL
2020-01-21,-7.3,102017,-8,-2.4,NA,NA,NA,AIL
2020-01-22,-9.3,102017,-10.7,-7.2,NA,NA,NA,AIL
2020-01-23,-9.4,102017,-10.3,-8.8,NA,NA,NA,AIL
2020-01-24,-8.6,102017,-10.1,-5.4,NA,NA,NA,AIL
2020-01-25,-11.3,102017,-13.8,-9.2,NA,NA,NA,AIL
2020-01-26,-15.8,102017,-16.8,-13.8,NA,NA,NA,AIL
2020-01-27,-17.7,102017,-18.6,-16.7,NA,NA,NA,AIL
2020-01-28,-17.8,102017,-18.3,-17.2,NA,NA,NA,AIL
2020-01-29,-17.9,102017,-18.6,-17.2,NA,NA,NA,AIL
2020-01-30,-15.1,102017,-17.2,-14.3,NA,NA,NA,AIL
2020-01-31,-14.3,102017,-14.9,-13.7,NA,NA,NA,AIL
2020-02-01,-14.7,102017,-15.7,-13.8,NA,NA,NA,AIL
2020-02-02,-11.2,102017,-15.8,-7.9,NA,NA,NA,AIL
2020-02-03,-11.2,102017,-12.8,-7.9,NA,NA,NA,AIL
2020-02-04,-13.1,102017,-13.7,-11.6,NA,NA,NA,AIL
2020-02-05,-13.8,102017,-14.7,-12,NA,NA,NA,AIL
2020-02-06,-12.1,102017,-14.7,-11.2,NA,NA,NA,AIL
2020-02-07,-7.1,102017,-12.4,-3,NA,NA,NA,AIL
2020-02-08,-2.9,102017,-4.5,-1.4,NA,NA,NA,AIL
2020-02-09,-4.4,102017,-6.7,-2.7,NA,NA,NA,AIL
2020-02-10,-6.2,102017,-8.7,-5.4,NA,NA,NA,AIL
2020-02-11,-5.3,102017,-6.9,-4.3,NA,NA,NA,AIL
2020-02-12,-6.7,102017,-7.1,-4.7,NA,NA,NA,AIL
2020-02-13,-9,102017,-9.5,-7.1,NA,NA,NA,AIL
2020-02-14,-10.3,102017,-10.8,-9.5,NA,NA,NA,AIL
2020-02-15,-11.7,102017,-12.2,-10.1,NA,NA,NA,AIL
2020-02-16,-11.1,102017,-13.1,-9.3,NA,NA,NA,AIL
2020-02-17,-5.4,102017,-9.3,-4,NA,NA,NA,AIL
2020-02-18,-7.8,102017,-8.7,-4.7,NA,NA,NA,AIL
2020-02-19,-12.8,102017,-13.6,-8.7,NA,NA,NA,AIL
2020-02-20,-12.5,102017,-14,-11.7,NA,NA,NA,AIL
2020-02-21,-7.5,102017,-12.4,-6,NA,NA,NA,AIL
2020-02-22,-5.9,102017,-6.9,-5.5,NA,NA,NA,AIL
2020-02-23,-6.3,102017,-6.9,-5.6,NA,NA,NA,AIL
2020-02-24,-8.8,102017,-10.9,-5.6,NA,NA,NA,AIL
2020-02-25,-12.3,102017,-12.9,-10.9,NA,NA,NA,AIL
2020-02-26,-10.4,102017,-13.1,-5.7,NA,NA,NA,AIL
2020-02-27,-9,102017,-10.1,-5.8,NA,NA,NA,AIL
2020-02-28,-13.7,102017,-15.1,-10.1,NA,NA,NA,AIL
2020-02-29,-12.4,102017,-14.9,-10.2,NA,NA,NA,AIL
2020-03-01,-12.9,102017,-14.1,-10.5,NA,NA,NA,AIL
2020-03-02,-13.4,102017,-15.2,-11.4,NA,NA,NA,AIL
2020-03-03,-10.4,102017,-11.8,-9.9,NA,NA,NA,AIL
2020-03-04,-13.1,102017,-13.7,-10.7,NA,NA,NA,AIL
2020-03-05,-14.2,102017,-14.7,-13.5,NA,NA,NA,AIL
2020-03-06,-7.9,102017,-14,-5.3,NA,NA,NA,AIL
2020-03-07,-5.5,102017,-6.4,-4.4,NA,NA,NA,AIL
2020-03-08,-7.9,102017,-9.1,-5.2,NA,NA,NA,AIL
2020-03-09,-3.6,102017,-7.4,-1.8,NA,NA,NA,AIL
2020-03-10,-9.2,102017,-14.2,-2.7,NA,NA,NA,AIL
2020-03-11,-13.9,102017,-15.5,-12.2,NA,NA,NA,AIL
2020-03-12,-10.1,102017,-12.2,-9.3,NA,NA,NA,AIL
2020-03-13,-15,102017,-16.6,-9.9,NA,NA,NA,AIL
2020-03-14,-14.3,102017,-15.3,-13.3,NA,NA,NA,AIL
2020-03-15,-9.2,102017,-13.9,-7,NA,NA,NA,AIL
2020-03-16,-10.7,102017,-12.9,-7.7,NA,NA,NA,AIL
2020-03-17,-8.2,102017,-9.8,-7.5,NA,NA,NA,AIL
2020-03-18,-5,102017,-7.5,-3.8,NA,NA,NA,AIL
2020-03-19,-12.5,102017,-13.8,-5,NA,NA,NA,AIL
2020-03-20,-12,102017,-14,-10.2,NA,NA,NA,AIL
2020-03-21,-10.2,102017,-13.8,-7.8,NA,NA,NA,AIL
2020-03-22,-5.8,102017,-8.1,-4.8,NA,NA,NA,AIL
2020-03-23,-4.6,102017,-6.3,-3.4,NA,NA,NA,AIL
2020-03-24,-3.7,102017,-5,-1.9,NA,NA,NA,AIL
2020-03-25,-4.7,102017,-5.4,-3.3,NA,NA,NA,AIL
2020-03-26,-5.2,102017,-6.6,-3.6,NA,NA,NA,AIL
2020-03-27,-5.1,102017,-5.6,-3.4,NA,NA,NA,AIL
2020-03-28,-10.5,102017,-12.4,-5.4,NA,NA,NA,AIL
2020-03-29,-12.6,102017,-13.3,-9.9,NA,NA,NA,AIL
2020-03-30,-11.9,102017,-13.6,-9.3,NA,NA,NA,AIL
2020-03-31,-8.9,102017,-12.1,-4.8,NA,NA,NA,AIL
2020-04-01,-11.2,102017,-12.6,-5.8,NA,NA,NA,AIL
2020-04-02,-12.4,102017,-13.1,-11.3,NA,NA,NA,AIL
2020-04-03,-12.8,102017,-14.5,-8.6,NA,NA,NA,AIL
2020-04-04,-12.4,102017,-14.4,-7.6,NA,NA,NA,AIL
2020-04-05,-11.9,102017,-13.8,-6.9,NA,NA,NA,AIL
2020-04-06,-10.7,102017,-12.5,-8.5,NA,NA,NA,AIL
2020-04-07,-4.3,102017,-8.5,-0.7,NA,NA,NA,AIL
2020-04-08,-4.2,102017,-5.1,-2.1,NA,NA,NA,AIL
2020-04-09,-9.6,102017,-11,-5.1,NA,NA,NA,AIL
2020-04-10,-9.5,102017,-11.2,-6.2,NA,NA,NA,AIL
2020-04-11,-8.4,102017,-11.1,-5.9,NA,NA,NA,AIL
2020-04-12,-8.9,102017,-9.9,-6.2,NA,NA,NA,AIL
2020-04-13,-7.1,102017,-9,-5.7,NA,NA,NA,AIL
2020-04-14,-6.9,102017,-8.2,-5.3,NA,NA,NA,AIL
2020-04-15,-5.2,102017,-7.7,-2.3,NA,NA,NA,AIL
2020-04-16,-6.8,102017,-7.4,-2.6,NA,NA,NA,AIL
2020-04-17,-6.1,102017,-8.1,-4.5,NA,NA,NA,AIL
2020-04-18,-4.7,102017,-9.2,-1.3,NA,NA,NA,AIL
2020-04-19,-1.6,102017,-2.9,-0.2,NA,NA,NA,AIL
2020-04-20,-3.5,102017,-4.8,-1.4,NA,NA,NA,AIL
2020-04-21,-4.6,102017,-6.9,-1.4,NA,NA,NA,AIL
2020-04-22,-6.3,102017,-8.5,-4.6,NA,NA,NA,AIL
2020-04-23,-4.1,102017,-7,-2.4,NA,NA,NA,AIL
2020-04-24,-8.3,102017,-9.9,-4.4,NA,NA,NA,AIL
2020-04-25,-6.7,102017,-8.8,-5.2,NA,NA,NA,AIL
2020-04-26,-6.3,102017,-7.3,-5.5,NA,NA,NA,AIL
2020-04-27,-7.7,102017,-8.5,-6,NA,NA,NA,AIL
2020-04-28,-8,102017,-9.6,-5.1,NA,NA,NA,AIL
2020-04-29,-8.8,102017,-10.5,-5.6,NA,NA,NA,AIL
2020-04-30,-7.5,102017,-9.1,-5.6,NA,NA,NA,AIL
2020-05-01,-5.1,102017,-6.8,-3.8,NA,NA,NA,AIL
2020-05-02,-4.5,102017,-6.1,-3.3,NA,NA,NA,AIL
2020-05-03,-2.5,102017,-4.1,-0.7,NA,NA,NA,AIL
2020-05-04,-3.5,102017,-4.4,-0.8,NA,NA,NA,AIL
2020-05-05,-4.5,102017,-6.5,-3.5,NA,NA,NA,AIL
2020-05-06,-3.6,102017,-4.7,-2.7,NA,NA,NA,AIL
2020-05-07,-5.9,102017,-6.4,-2.8,NA,NA,NA,AIL
2020-05-08,-6.5,102017,-8.2,-4.3,NA,NA,NA,AIL
2020-05-09,-7.3,102017,-8.8,-5.3,NA,NA,NA,AIL
2020-05-10,-8.1,102017,-9.2,-5.4,NA,NA,NA,AIL
2020-05-11,-7.6,102017,-10.2,-5.5,NA,NA,NA,AIL
2020-05-12,-7.3,102017,-7.9,-6.1,NA,NA,NA,AIL
2020-05-13,-5.8,102017,-8.3,-2.1,NA,NA,NA,AIL
2020-05-14,-7.1,102017,-8.9,-1.6,NA,NA,NA,AIL
2020-05-15,-5.8,102017,-7.3,-4.5,NA,NA,NA,AIL
2020-05-16,-5.1,102017,-6.2,-4,NA,NA,NA,AIL
2020-05-17,-4.9,102017,-6.5,-2.3,NA,NA,NA,AIL
2020-05-18,-3.8,102017,-5,-1.1,NA,NA,NA,AIL
2020-05-19,-4.7,102017,-6.9,-1.5,NA,NA,NA,AIL
2020-05-20,-3.1,102017,-5.5,-0.4,NA,NA,NA,AIL
2020-05-21,-1.7,102017,-3.9,0,NA,NA,NA,AIL
2020-05-22,-1.7,102017,-4.6,0.4,NA,NA,NA,AIL
2020-05-23,0.7,102017,-1.4,4.2,NA,NA,NA,AIL
2020-05-24,1.6,102017,-0.3,4.8,NA,NA,NA,AIL
2020-05-25,4.1,102017,2.1,8.1,NA,NA,NA,AIL
2020-05-26,3.7,102017,2,6.4,NA,NA,NA,AIL
2020-05-27,2.6,102017,1.1,4.9,NA,NA,NA,AIL
2020-05-28,-0.7,102017,-1.9,1.8,NA,NA,NA,AIL
2020-05-29,-0.2,102017,-1.4,1,NA,NA,NA,AIL
2020-05-30,1.3,102017,-1.1,4,NA,NA,NA,AIL
2020-05-31,6.5,102017,2.2,9.3,NA,NA,NA,AIL
2020-06-01,10.1,102017,6.5,13.7,NA,NA,NA,AIL
2020-06-02,5.8,102017,1.8,11.8,NA,NA,NA,AIL
2020-06-03,2.4,102017,-0.2,5.7,NA,NA,NA,AIL
2020-06-04,2.8,102017,1,5.4,NA,NA,NA,AIL
2020-06-05,5.6,102017,3.6,8.4,NA,NA,NA,AIL
2020-06-06,3.1,102017,0.7,4.8,NA,NA,NA,AIL
2020-06-07,4.8,102017,2.4,7.4,NA,NA,NA,AIL
2020-06-08,3.1,102017,1.2,6.5,NA,NA,NA,AIL
2020-06-09,1.2,102017,-0.7,4.2,NA,NA,NA,AIL
2020-06-10,3.1,102017,0.1,6.9,NA,NA,NA,AIL
2020-06-11,2.2,102017,0.4,4.5,NA,NA,NA,AIL
2020-06-12,5,102017,-0.9,9.6,NA,NA,NA,AIL
2020-06-13,12.9,102017,5.6,17.8,NA,NA,NA,AIL
2020-06-14,11,102017,9,15.6,NA,NA,NA,AIL
2020-06-15,3.2,102017,2.5,10.1,NA,NA,NA,AIL
2020-06-16,3.5,102017,-1.6,8.7,NA,NA,NA,AIL
2020-06-17,9.8,102017,3,16.7,NA,NA,NA,AIL
2020-06-18,8.8,102017,5.1,13.3,NA,NA,NA,AIL
2020-06-19,3.2,102017,-0.1,6.6,NA,NA,NA,AIL
2020-06-20,10.7,102017,2.9,17.4,NA,NA,NA,AIL
2020-06-21,14.1,102017,9.5,18.8,NA,NA,NA,AIL
2020-06-22,14.3,102017,11.4,17.3,NA,NA,NA,AIL
2020-06-23,14.2,102017,9.9,18.4,NA,NA,NA,AIL
2020-06-24,10,102017,8.6,16.1,NA,NA,NA,AIL
2020-06-25,10.2,102017,7.3,14.2,NA,NA,NA,AIL
2020-06-26,4.5,102017,3.7,10.9,NA,NA,NA,AIL
2020-06-27,5.5,102017,1.7,10.1,NA,NA,NA,AIL
2020-06-28,10.4,102017,4.2,16.2,NA,NA,NA,AIL
2020-06-29,9.7,102017,6.7,15.5,NA,NA,NA,AIL
2020-06-30,-0.3,102017,-1,6.7,NA,NA,NA,AIL
2020-07-01,0.3,102017,-0.8,1.4,NA,NA,NA,AIL
2020-07-02,0.1,102017,-0.9,1.3,NA,NA,NA,AIL
2020-07-03,4,102017,0.2,9.1,NA,NA,NA,AIL
2020-07-04,1.8,102017,0.9,5.9,NA,NA,NA,AIL
2020-07-05,2.5,102017,1.4,4.3,NA,NA,NA,AIL
2020-07-06,4.2,102017,0.7,8.4,NA,NA,NA,AIL
2020-07-07,4.6,102017,3.4,7,NA,NA,NA,AIL
2020-07-08,5.8,102017,3,9,NA,NA,NA,AIL
2020-07-09,6.5,102017,4,10.5,NA,NA,NA,AIL
2020-07-10,4.8,102017,3.4,7,NA,NA,NA,AIL
2020-07-11,6.6,102017,3.5,11,NA,NA,NA,AIL
2020-07-12,6.3,102017,4.6,8.3,NA,NA,NA,AIL
2020-07-13,7.5,102017,5.5,9.4,NA,NA,NA,AIL
2020-07-14,9.2,102017,5.5,13.7,NA,NA,NA,AIL
2020-07-15,8.7,102017,6.3,12.1,NA,NA,NA,AIL
2020-07-16,11,102017,6.9,14.7,NA,NA,NA,AIL
2020-07-17,12,102017,9.3,16.3,NA,NA,NA,AIL
2020-07-18,10.4,102017,7.8,13.4,NA,NA,NA,AIL
2020-07-19,10.1,102017,7.5,13.6,NA,NA,NA,AIL
2020-07-20,10,102017,7.2,12.7,NA,NA,NA,AIL
2020-07-21,8.5,102017,6.3,11.6,NA,NA,NA,AIL
2020-07-22,4.6,102017,4.1,6.7,NA,NA,NA,AIL
2020-07-23,3.6,102017,3.3,4.1,NA,NA,NA,AIL
2020-07-24,9.2,102017,3.5,11,NA,NA,NA,AIL
2020-07-25,8,102017,6.3,10.9,NA,NA,NA,AIL
2020-07-26,8.9,102017,7.2,12.7,NA,NA,NA,AIL
2020-07-27,10.7,102017,7.9,14.5,NA,NA,NA,AIL
2020-07-28,11.6,102017,9.4,15.6,NA,NA,NA,AIL
2020-07-29,13.3,102017,10.3,17,NA,NA,NA,AIL
2020-07-30,11.6,102017,9.8,15.1,NA,NA,NA,AIL
2020-07-31,11.7,102017,6.9,16.7,NA,NA,NA,AIL
2020-08-01,10.1,102017,8.5,13.5,NA,NA,NA,AIL
2020-08-02,8.2,102017,5.2,12.9,NA,NA,NA,AIL
2020-08-03,10.3,102017,5.5,15.2,NA,NA,NA,AIL
2020-08-04,10.8,102017,8.3,15.3,NA,NA,NA,AIL
2020-08-05,8.2,102017,6.6,10.8,NA,NA,NA,AIL
2020-08-06,10.7,102017,6.5,16.5,NA,NA,NA,AIL
2020-08-07,10.4,102017,8.4,14.2,NA,NA,NA,AIL
2020-08-08,14,102017,9.3,19.6,NA,NA,NA,AIL
2020-08-09,8.4,102017,5.9,15.9,NA,NA,NA,AIL
2020-08-10,5.7,102017,3.8,7,NA,NA,NA,AIL
2020-08-11,8.8,102017,4.2,13.6,NA,NA,NA,AIL
2020-08-12,9.6,102017,8.5,11.7,NA,NA,NA,AIL
2020-08-13,7.8,102017,6,9.9,NA,NA,NA,AIL
2020-08-14,7.5,102017,6.6,9.6,NA,NA,NA,AIL
2020-08-15,6.9,102017,4.5,11.2,NA,NA,NA,AIL
2020-08-16,1.4,102017,-0.5,4.8,NA,NA,NA,AIL
2020-08-17,2.9,102017,0.9,5.3,NA,NA,NA,AIL
2020-08-18,4.3,102017,2.1,5.8,NA,NA,NA,AIL
2020-08-19,8.6,102017,5,13.8,NA,NA,NA,AIL
2020-08-20,6.1,102017,3.7,8.7,NA,NA,NA,AIL
2020-08-21,8.3,102017,5.1,12.2,NA,NA,NA,AIL
2020-08-22,11.4,102017,10.4,12.8,NA,NA,NA,AIL
2020-08-23,9.6,102017,8.8,11.4,NA,NA,NA,AIL
2020-08-24,4.7,102017,3.8,8.8,NA,NA,NA,AIL
2020-08-25,4.2,102017,2.5,7.1,NA,NA,NA,AIL
2020-08-26,2.5,102017,1.2,5.1,NA,NA,NA,AIL
2020-08-27,1.4,102017,-0.6,5.2,NA,NA,NA,AIL
2020-08-28,2.2,102017,-0.8,5.6,NA,NA,NA,AIL
2020-08-29,3.3,102017,0.5,7.6,NA,NA,NA,AIL
2020-08-30,2.6,102017,1.1,6.4,NA,NA,NA,AIL
2020-08-31,1.8,102017,-0.8,4.9,NA,NA,NA,AIL
2020-09-01,4.4,102017,1.9,6.4,NA,NA,NA,AIL
2020-09-02,7.4,102017,4.4,10.1,NA,NA,NA,AIL
2020-09-03,7.6,102017,4.5,11.7,NA,NA,NA,AIL
2020-09-04,7.4,102017,5.1,8.8,NA,NA,NA,AIL
2020-09-05,6.8,102017,5.5,8.4,NA,NA,NA,AIL
2020-09-06,4.3,102017,3.6,6,NA,NA,NA,AIL
2020-09-07,5.3,102017,3.3,8.1,NA,NA,NA,AIL
2020-09-08,4,102017,2.9,6.4,NA,NA,NA,AIL
2020-09-09,3.7,102017,2.6,5.5,NA,NA,NA,AIL
2020-09-10,3.5,102017,2.4,7,NA,NA,NA,AIL
2020-09-11,2.4,102017,0.9,4.3,NA,NA,NA,AIL
2020-09-12,3,102017,0.8,5.9,NA,NA,NA,AIL
2020-09-13,3.9,102017,2.2,6.6,NA,NA,NA,AIL
2020-09-14,2.1,102017,0.9,4,NA,NA,NA,AIL
2020-09-15,2.5,102017,1.3,5,NA,NA,NA,AIL
2020-09-16,0.9,102017,-0.6,2.9,NA,NA,NA,AIL
2020-09-17,0,102017,-2.7,2.3,NA,NA,NA,AIL
2020-09-18,0,102017,-1.1,1.8,NA,NA,NA,AIL
2020-09-19,-0.8,102017,-2,0.4,NA,NA,NA,AIL
2020-09-20,-0.3,102017,-2.3,2.3,NA,NA,NA,AIL
2020-09-21,0.1,102017,-1.8,3.7,NA,NA,NA,AIL
2020-09-22,-1.7,102017,-2.4,0.5,NA,NA,NA,AIL
2020-09-23,-1,102017,-3.7,2.1,NA,NA,NA,AIL
2020-09-24,-1.8,102017,-2.9,2.4,NA,NA,NA,AIL
2020-09-25,0.1,102017,-2.9,2.9,NA,NA,NA,AIL
2020-09-26,-1.9,102017,-2.7,0.3,NA,NA,NA,AIL
2020-09-27,-1.8,102017,-3.7,0.9,NA,NA,NA,AIL
2020-09-28,2,102017,-1.7,5.7,NA,NA,NA,AIL
2020-09-29,5.1,102017,2.9,10.1,NA,NA,NA,AIL
2020-09-30,4.3,102017,2.1,8.9,NA,NA,NA,AIL
2020-10-01,6.1,102017,4.4,7.3,NA,NA,NA,AIL
2020-10-02,4.7,102017,4.2,6.3,NA,NA,NA,AIL
2020-10-03,3.2,102017,2.4,4.2,NA,NA,NA,AIL
2020-10-04,2.4,102017,1.7,4.3,NA,NA,NA,AIL
2020-10-05,2.3,102017,-0.2,4.7,NA,NA,NA,AIL
2020-10-06,1.5,102017,-0.6,3.1,NA,NA,NA,AIL
2020-10-07,2.9,102017,1.4,4.6,NA,NA,NA,AIL
2020-10-08,5,102017,4.5,5.4,NA,NA,NA,AIL
2020-10-09,4,102017,3.7,5.1,NA,NA,NA,AIL
2020-10-10,3.1,102017,2.2,4.2,NA,NA,NA,AIL
2020-10-11,1.1,102017,0.9,2.3,NA,NA,NA,AIL
2020-10-12,-0.7,102017,-1.6,1,NA,NA,NA,AIL
2020-10-13,-3.5,102017,-4.2,-1.5,NA,NA,NA,AIL
2020-10-14,-2.2,102017,-3.8,0,NA,NA,NA,AIL
2020-10-15,-3.1,102017,-4,-2.3,NA,NA,NA,AIL
2020-10-16,-2.5,102017,-3.2,-1.9,NA,NA,NA,AIL
2020-10-17,-6,102017,-8.3,-2.1,NA,NA,NA,AIL
2020-10-18,-7.2,102017,-8.2,-6.6,NA,NA,NA,AIL
2020-10-19,-7.4,102017,-8.2,-6.3,NA,NA,NA,AIL
2020-10-20,-6.7,102017,-8.3,-5,NA,NA,NA,AIL
2020-10-21,-8.5,102017,-9.7,-6.9,NA,NA,NA,AIL
2020-10-22,-9.3,102017,-11.2,-7.6,NA,NA,NA,AIL
2020-10-23,-6.7,102017,-8,-5.2,NA,NA,NA,AIL
2020-10-24,-4,102017,-5.2,-3.4,NA,NA,NA,AIL
2020-10-25,-4.5,102017,-5.7,-3.4,NA,NA,NA,AIL
2020-10-26,-4.1,102017,-6.3,-1.8,NA,NA,NA,AIL
2020-10-27,-3.3,102017,-5.4,-1.8,NA,NA,NA,AIL
2020-10-28,-3.8,102017,-4.6,-2.6,NA,NA,NA,AIL
2020-10-29,-5.3,102017,-7.3,-3.9,NA,NA,NA,AIL
2020-10-30,-8.1,102017,-9,-6.1,NA,NA,NA,AIL
2020-10-31,-6.4,102017,-10.2,-2.8,NA,NA,NA,AIL
2019-11-01,-6.8,102016,-11.6,-3.8,NA,NA,NA,MAL
2019-11-02,-13,102016,-16.2,-5.4,NA,NA,NA,MAL
2019-11-03,-8.5,102016,-14.6,-3.8,NA,NA,NA,MAL
2019-11-04,-15.6,102016,-18.4,-9.5,FALSE,NA,NA,MAL
2019-11-05,-6.6,102016,-15,-2.8,FALSE,NA,NA,MAL
2019-11-06,-7.6,102016,-12.1,-4.9,NA,NA,NA,MAL
2019-11-07,-7.9,102016,-9,-6.2,NA,NA,NA,MAL
2019-11-08,-16.9,102016,-21.6,-8.6,NA,NA,NA,MAL
2019-11-09,-23.1,102016,-24.4,-20.3,NA,NA,NA,MAL
2019-11-10,-24.9,102016,-26.1,-22,NA,NA,NA,MAL
2019-11-11,-23.2,102016,-26.4,-21.6,TRUE,NA,NA,MAL
2019-11-12,-12.1,102016,-21.8,-8.9,NA,NA,NA,MAL
2019-11-13,-5.3,102016,-9.1,-4.3,NA,NA,NA,MAL
2019-11-14,-8.2,102016,-14,-2,NA,NA,NA,MAL
2019-11-15,-11.8,102016,-17.4,-7.2,NA,NA,NA,MAL
2019-11-16,-17.5,102016,-20.8,-11.5,FALSE,NA,NA,MAL
