id_code,area,site,year,month,T1_prop,T2_prop,T3_prop,T4_prop,moist_prop,logger_T4,T1_mean,T1_absmax,T1_absmin,T1_meanmax,T1_meanmin,T2_mean,T2_absmax,T2_absmin,T2_meanmax,T2_meanmin,T3_mean,T3_absmax,T3_absmin,T3_meanmax,T3_meanmin,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,moist_sd,moist_cv,moist_med,moist_mean,moist_absmax,moist_absmin,T1_99,T1_98,T1_97,T1_96,T1_95,T2_99,T2_98,T2_97,T2_96,T2_95,T3_99,T3_98,T3_97,T3_96,T3_95,T4_99,T4_98,T4_97,T4_96,T4_95
AIL112,AIL,112,2020,8,1,1,1,1,1,b,11.66,19.34,6.72,13.49,10.12,11.28,27.69,2.31,16.62,7.66,10.54,27.97,-0.97,16.73,5.85,10.7,26.49,0.49,15.71,6.73,1.05,0.05,19.6,19.8,36.3,17.6,18.47,17.34,17.075,16.59,16.34,24,22.12,20.8475,20.12,19.5,24.0475,22.19,21.22,20.41,19.72,22.92755,21.46728,19.67646,19.10728,18.53265
AIL112,AIL,112,2020,9,1,1,1,1,1,o,6.89,13.41,1.84,8.42,5.76,6.23,18.25,-1.62,10.95,3.63,5.57,18.47,-4.78,11.04,2.17,5.96,16.58,-3.41,9.9,3.14,0.75,0.04,20.5,20.6,32.9,19.3,11.9226,11.47,11.22,10.97,10.78,15.38,13.75,13.1641,12.75,12.38,15.8626,14.1,13.41,12.9604,12.356,15.23311,14.18478,13.49889,12.83052,12.05885
AIL112,AIL,112,2020,10,1,1,1,1,0.580645161290323,o,2.47,7.78,-0.34,2.86,2.2,1.48,13.12,-4.25,3.34,0.36,-0.12,16.35,-9.15,3.5,-2.3,0.12,11,-9.55,3.14,-1.78,0.19,0.01,20.3,20.3,20.8,20,7.03,6.91,6.72,6.59,6.41,8.12,7.62,7.38,7.12,7,8.485,7.97,7.66,7.35,7.22,8.79694000000001,8.36594,7.955,7.83372,7.784
AIL113,AIL,113,2019,11,1,1,1,1,0,a,-1.44,-0.89,-2.64,-1.3,-1.56,-3.95,-1.31,-8.62,-3.26,-4.68,-8.14,-1.64,-18.14,-6.23,-10.07,-8.46,0.9,-18.1,-6.28,-10.8,,,,,,,-0.89,-0.89,-0.89,-0.89,-0.89,-1.38,-1.38,-1.44,-1.5,-1.56,-1.83,-1.96,-2.14,-2.27,-2.39,-1.2,-1.3,-1.5,-1.6,-1.895
AIL113,AIL,113,2019,12,1,1,1,1,0,a,-1.08,-0.76,-1.64,-1.03,-1.15,-2.25,-0.88,-4.12,-2.03,-2.48,-4.2,-1.02,-8.39,-3.66,-4.75,-7.24,2,-16.8,-4.74,-9.79,,,,,,,-0.76,-0.76,-0.76,-0.76,-0.82,-1,-1.12,-1.25,-1.38,-1.38,-1.14,-1.52,-1.89,-2.27,-2.52,1.629,0.8,0.6,0.4,0.1
AIL113,AIL,113,2020,1,1,1,1,1,0,a,-0.91,-0.76,-1.14,-0.89,-0.93,-1.73,-1.25,-2.44,-1.65,-1.81,-3.01,-2.02,-4.27,-2.84,-3.17,-8.44,1.2,-20.6,-6.07,-10.71,,,,,,,-0.76,-0.76,-0.76,-0.76,-0.76,-1.25,-1.25,-1.25,-1.25,-1.25,-2.02,-2.02,-2.08,-2.14,-2.14,0.829000000000002,0.5,-1,-1.1,-1.5
AIL113,AIL,113,2020,2,1,1,1,1,0,a,-1.04,-0.89,-1.2,-1.03,-1.06,-1.86,-1.38,-2.38,-1.81,-1.92,-3.09,-2.27,-4.02,-3,-3.19,-8.29,3.7,-16.4,-4.4,-11.31,,,,,,,-0.89,-0.89,-0.89,-0.89,-0.89,-1.44,-1.44,-1.44,-1.44,-1.44,-2.27,-2.27,-2.27,-2.27,-2.27,1.58299999999997,0.706,-0.533000000000033,-1.488,-2.07
AIL113,AIL,113,2020,3,1,1,1,1,0,a,-0.99,-0.7,-1.2,-0.97,-1.01,-1.58,-0.81,-2.12,-1.53,-1.65,-2.5,-1.02,-3.52,-2.39,-2.63,-6.01,9.3,-18.2,0.83,-10.38,,,,,,,-0.7,-0.7,-0.7,-0.7,-0.7,-0.81,-0.88,-0.88,-0.88,-0.88,-1.02,-1.08,-1.08,-1.08,-1.14,7.2,5.7,4.296,2.74799999999999,2.3
AIL113,AIL,113,2020,4,1,1,1,1,0,a,-0.66,-0.39,-0.95,-0.65,-0.68,-0.88,-0.25,-1.56,-0.84,-0.92,-1.34,-0.14,-2.52,-1.23,-1.44,-2.59,14.9,-15.5,5.26,-8.17,,,,,,,-0.39,-0.39,-0.39,-0.39,-0.39,-0.25,-0.25,-0.25,-0.25,-0.25,-0.14,-0.21,-0.21,-0.21,-0.21,10.423,9.282,8.9,8.164,7.015
AIL113,AIL,113,2020,5,1,1,1,1,0,a,-0.32,-0.26,-0.39,-0.31,-0.33,0.09,13.38,-0.44,0.55,-0.23,0.4,15.98,-0.89,1.37,-0.27,3.21,20.5,-9.4,11.78,-3.22,,,,,,,-0.26,-0.26,-0.26,-0.26,-0.26,8.505,5.685,4.1725,2.75,1.12,10.86,8.61,6.0925,4.73,4.11,17.645,16.2,15.287,14.448,13.39
AIL113,AIL,113,2020,6,1,1,1,1,0.966666666666667,a,5.36,11.36,-0.26,6.91,4.09,11.35,33.88,-1.94,24.07,1.87,11.73,33.98,-2.46,23.41,1.88,11.18,27.6,0.1,18.13,4.11,4.14,0.26,16.9,15.9,23.9,8,10.7526,10.61,10.3,10.2304,10.11,31.25,29.5504,28.75,27.9904,26.75,30.86,29.2552,28.23,27.73,26.86,26.423,24.982,24.6,23.464,23.1
AIL113,AIL,113,2020,7,1,1,1,1,1,a,8.58,12.36,4.74,9.43,7.77,10.7,28.12,0.62,18.29,5.78,10.95,29.79,-0.96,19.21,5.11,10.93,24.5,1,15.86,6.75,2.34,0.11,20,20.5,31.7,13.7,11.945,11.68,11.36,11.24,11.11,22.88,21.41,20.62,19.88,19.3275,23.89,22.95,21.98,21.48,20.98,21.832,20.7,19.987,19.8,19.5
AIL113,AIL,113,2020,8,1,1,1,1,1,b,9.69,13.61,5.74,10.88,8.71,10.32,29.94,-1.88,19.01,4.55,10.11,29.73,-3.27,18.76,3.74,10.48,26.1,-0.58,15.78,5.95,4.22,0.23,19.1,18.7,37.8,9.8,13.1275,12.86,12.61,12.43,12.24,25.515,23.345,22.12,21,20.38,25.1725,23.545,22.155,21.17,20.23,22.45391,20.74872,20.00946,19.36048,18.78765
AIL113,AIL,113,2020,9,1,1,1,1,1,o,5.94,9.99,2.49,6.67,5.34,5.1,21.88,-3.75,11.29,1.5,4.95,19.61,-6.64,11.87,0.6,5.63,16.41,-3.63,9.58,2.58,2.7,0.12,22,22.3,37,17.7,9.43,9.24,8.99,8.86,8.8,15.2026,14,13.2278,12.5,12.06,16.23,14.5346,13.8341,12.9608,12.36,15.76515,14.25426,13.54189,12.21404,11.77945
AIL113,AIL,113,2020,10,1,1,1,1,0.612903225806452,o,2.57,6.05,-0.01,2.76,2.38,0.77,11,-6.75,2.4,-0.72,-0.83,14.04,-11.14,2.11,-3.17,-0.2,10.49,-9.16,1.9,-1.96,1.52,0.07,20.9,21.3,28.5,18.5,5.93,5.86,5.74,5.74,5.68,7.895,7.5,7.12,7,6.94,8.17,7.86,7.54,7.29,7.17,8.63741000000001,8.24424,7.869,7.71176,7.6077
AIL114,AIL,114,2019,11,1,1,1,0,0,,-0.27,-0.09,-0.47,-0.25,-0.3,-2.6,-0.46,-5.96,-2.03,-3.18,-6.6,-1.25,-14.12,-5.02,-8.19,,,,,,,,,,,,-0.16,-0.16,-0.16,-0.16,-0.16,-0.59,-0.59,-0.59,-0.71,-0.71,-1.38,-1.5,-1.56,-1.69,-1.88,,,,,
AIL114,AIL,114,2019,12,1,1,1,0,0,,-0.24,-0.22,-0.41,-0.23,-0.25,-0.9,-0.28,-2.78,-0.76,-1.04,-2.4,-0.75,-6.5,-2.06,-2.78,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.28,-0.34,-0.4,-0.46,-0.46,-0.75,-0.88,-1.075,-1.25,-1.38,,,,,
AIL114,AIL,114,2020,1,1,1,1,0,0,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.54,-0.34,-0.84,-0.51,-0.57,-1.56,-1,-2.25,-1.47,-1.64,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.34,-0.34,-0.34,-0.34,-0.34,-1.12,-1.12,-1.12,-1.12,-1.12,,,,,
AIL114,AIL,114,2020,2,1,1,1,0,0,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.52,-0.34,-0.78,-0.48,-0.54,-1.54,-1.12,-2.12,-1.49,-1.58,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.34,-0.34,-0.34,-0.34,-0.34,-1.12,-1.12,-1.12,-1.12,-1.19,,,,,
AIL114,AIL,114,2020,3,1,1,1,0,0,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.39,-0.21,-0.59,-0.37,-0.4,-1.21,-0.69,-1.75,-1.16,-1.24,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.21,-0.21,-0.21,-0.21,-0.21,-0.75,-0.75,-0.75,-0.75,-0.75,,,,,
AIL114,AIL,114,2020,4,1,1,1,0,0,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.19,-0.03,-0.34,-0.17,-0.21,-0.69,-0.25,-1.06,-0.66,-0.72,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.09,-0.09,-0.09,-0.09,-0.09,-0.25,-0.25,-0.25,-0.25,-0.25,,,,,
AIL114,AIL,114,2020,5,1,1,1,0,0,,-0.22,-0.22,-0.22,-0.22,-0.22,-0.01,0.04,-0.09,0.01,-0.02,-0.21,-0.12,-0.5,-0.19,-0.24,,,,,,,,,,,,-0.22,-0.22,-0.22,-0.22,-0.22,0.04,0.04,0.04,0.04,0.04,-0.12,-0.12,-0.12,-0.12,-0.12,,,,,
AIL114,AIL,114,2020,6,1,1,1,0,0.733333333333333,,5.21,11.28,-0.22,6.08,4.41,7.72,25.29,-0.03,13.89,2.97,9.53,30.69,-1.88,18.78,1.67,,,,,,0.79,0.01,56.7,56.7,57.8,54.9,10.91,10.78,10.66,10.53,10.41,23.4847,22.66,21.41,20.47,19.91,29.44,27.5,26,25.25,24.62,,,,,
AIL114,AIL,114,2020,7,1,1,1,0,1,,8.88,12.1,5.78,9.35,8.42,10.37,25.85,1.29,17.37,5.97,10.63,31.06,-0.88,19.55,4.68,,,,,,2.26,0.04,53,53,57.6,44.6,11.72,11.53,11.41,11.16,11.16,22.04,21.04,20.455,19.6,19.04,24.515,23.72,22.88,22.12,21.5,,,,,
AIL114,AIL,114,2020,8,1,1,1,0,1,,9.86,13.28,6.41,10.58,9.24,9.92,28.29,-1.78,17.88,4.69,9.64,29.31,-3.88,19.19,3.03,,,,,,7.18,0.17,40.4,42.1,57.3,29.4,12.91,12.66,12.47,12.16,11.97,23.35,22.04,21.2746,20.41,19.678,25.4112,24.38,23,22,21.12,,,,,
AIL114,AIL,114,2020,9,1,1,1,0,1,,6,8.78,2.66,6.44,5.58,4.95,20.54,-4.84,11.7,1.21,4.54,21,-6.88,12.56,-0.11,,,,,,5.91,0.14,41.4,42.7,57.2,35,8.66,8.53,8.41,8.33879999999998,8.28,15.9373,14.16,12.97,12.35,11.79,17.0252,15,13.9778,13.2292,12.44,,,,,
