id_code,area,site,y,x,logger,altitude,chm,pgaps2m,pgaps5m,pzabove2,zmean,zq95,zskew,canopy_cover2m_5m,canopy_cover2m_10m,canopy_cover2m_20m,canopy_cover2m_30m,canopy_cover2m_50m,canopy_cover5m_5m,canopy_cover5m_10m,canopy_cover5m_20m,canopy_cover5m_30m,canopy_cover5m_50m,canopy_cover10m_5m,canopy_cover10m_10m,canopy_cover10m_20m,canopy_cover10m_30m,canopy_cover10m_50m,chm_metsakeskus_5,chm_metsakeskus_10,chm_metsakeskus_20,chm_metsakeskus_30,chm_metsakeskus_50,pgaps2m_metsakeskus_10,pgaps2m_metsakeskus_20,pgaps5m_metsakeskus_10,pgaps5m_metsakeskus_20,pisr_m1_2m,pisr_m1_10m,pisr_m1_30m,pisr_m1_50m,pisr_m2_2m,pisr_m2_10m,pisr_m2_30m,pisr_m2_50m,pisr_m3_2m,pisr_m3_10m,pisr_m3_30m,pisr_m3_50m,pisr_m4_2m,pisr_m4_10m,pisr_m4_30m,pisr_m4_50m,pisr_m5_2m,pisr_m5_10m,pisr_m5_30m,pisr_m5_50m,pisr_m6_2m,pisr_m6_10m,pisr_m6_30m,pisr_m6_50m,pisr_m7_2m,pisr_m7_10m,pisr_m7_30m,pisr_m7_50m,pisr_m8_2m,pisr_m8_10m,pisr_m8_30m,pisr_m8_50m,pisr_m9_2m,pisr_m9_10m,pisr_m9_30m,pisr_m9_50m,pisr_m10_2m,pisr_m10_10m,pisr_m10_30m,pisr_m10_50m,pisr_m11_2m,pisr_m11_10m,pisr_m11_30m,pisr_m11_50m,pisr_m12_2m,pisr_m12_10m,pisr_m12_30m,pisr_m12_50m,pisr_annual_2m,pisr_summer_2m,pisr_annual_10m,pisr_summer_10m,pisr_annual_30m,pisr_summer_30m,pisr_annual_50m,pisr_summer_50m,slope,swi,twi,tpi10,tpi20,tpi30,tpi50,tpi100,tpi200,tpi500,wind_effect,canopy_cover_conif,canopy_cover_decid,canopy_cover,canopy_portion_conif,canopy_portion_decid,forest_age,forest_class,forest_height,forest_volume,habitat_type,wetland,allwet_prop_100m,allwet_prop_10m,allwet_prop_25m,allwet_prop_500m,costdist2river,costdist2water,costdist2wet,dist2anywater,dist2edge_large,dist2edge_medium,dist2edge_small,dist2forest_large,dist2forest_medium,dist2forest_small,dist2lakes,dist2lakes_large,dist2rivers,dist2waters,dist2wetlands,fluvial_effect,forest_prop_100m,forest_prop_10m,forest_prop_25m,forest_prop_500m,water_effect,water_prop_100m,water_prop_10m,water_prop_25m,water_prop_500m,wet_effect,wetland_prop_100m,wetland_prop_10m,wetland_prop_25m,wetland_prop_500m,tcd,waw,dlt,corine
HYY024,HYY,24,61.8584115873,24.2432822518,Tomst,15985,968,1,3,48,424,1066,26,100,100,98,98,97,96,96,96,96,95,85,85,86,87,89,1115,1062,1057,1048,1061,1,2,1,2,743,729,729,729,3002,2914,2910,2911,8650,8461,8453,8455,16329,16105,16096,16097,23523,23331,23322,23322,27022,26864,26856,26855,25386,25213,25205,25204,19387,19175,19165,19165,11855,11644,11634,11635,5011,4877,4871,4871,1362,1325,1324,1324,405,401,401,401,142676,71795,141040,71252,140966,71226,140968,71224,0.017,14.7,7.93,0.01,0.01,0.01,0.02,0,-0.44,-2.58,0.97,36,0,36,100,0,80,1,156,149,4,4,90,100,100,28,112,112,0,247,251,239,78,0,0,0,800,3069,247,800,0,0,98,100,99,90,0,0,0,0,0,100,90,100,100,28,65,0,2,24
HYY034,HYY,34,61.8560808174,24.2390546795,Tomst,16098,1700,0,0,54,501,1832,118,100,100,100,100,97,96,96,94,92,90,87,87,85,84,83,2135,2188,2100,2085,2063,0,0,0,0,733,746,735,745,2954,3031,2972,3041,8555,8718,8583,8726,16213,16404,16250,16406,23417,23579,23441,23549,26930,27061,26943,27011,25288,25434,25307,25392,19273,19459,19310,19448,11744,11932,11788,11945,4934,5056,4966,5072,1342,1374,1348,1373,401,405,402,404,141784,71490,143199,71953,142045,71560,143112,71850,0.018,13.8,11.12,-0.13,-0.17,-0.16,-0.35,-1.32,-2.79,-7.06,0.93,16,48,64,25,75,40,1,178,182,1,0,0,0,0,19,11,11,11,16,576,90,45,0,0,0,924,2853,16,924,135,89,95,100,100,92,89,0,0,0,0,89,0,0,0,19,82,0,1,24
HYY002,HYY,2,61.856497396,24.233311133,Tomst,16871,2641,2,5,80,1576,2805,-49,100,100,94,94,93,92,92,93,94,94,92,92,92,92,92,2893,2793,2279,2243,2210,0,5,0,6,992,952,826,738,4655,4428,3910,3320,12047,11572,10544,9438,19954,19454,18342,17157,26083,25716,24911,24065,28692,28451,27906,27332,27453,27162,26501,25803,22637,22187,21186,20115,15541,15030,13912,12711,7515,7176,6414,5574,2028,1936,1701,1422,437,420,399,391,168034,78782,164484,77800,156552,75592,148067,73250,0.363,4.62,8.01,0.08,0.28,0.5,1.57,0.81,-0.85,1.78,1.01,37,10,47,79,21,66,1,227,303,3,0,20,0,5,19,163,163,139,36,425,249,145,0,0,0,1142,2975,36,1142,25,0,96,100,100,92,0,0,0,0,0,0,20,0,5,19,85,0,2,24
HYY018,HYY,18,61.8560511593,24.235282028,Tomst,16852,1968,1,2,68,1217,2664,1,100,99,99,98,97,94,92,89,89,90,86,87,86,86,87,2645,2667,2525,2515,2492,0,1,0,2,573,579,602,607,1429,1444,1520,1990,2517,2600,4683,6386,6408,7279,11257,13450,13666,14716,18629,20694,17811,18847,22564,24405,15918,16954,20751,22687,9412,10402,14350,16516,3483,3900,7281,9272,1875,1894,2366,3448,877,886,920,972,347,351,365,368,74316,43141,79852,46203,105287,57665,120794,63608,0.564,3.85,7.23,0.09,0.11,0.12,-0.13,-1.67,-2.97,-0.33,1.01,32,10,42,76,24,77,1,225,253,3,0,12,14,34,19,137,137,113,22,537,180,35,0,0,0,1039,2901,22,1039,10,0,93,100,99,92,0,0,0,0,0,0,12,14,34,19,88,0,2,24
HYY028,HYY,28,61.8409320472,24.1722336592,Tomst,16921,161,63,78,28,191,798,148,100,100,99,95,85,73,72,70,71,74,60,61,63,65,69,1049,1149,1081,1061,1046,0,1,0,2,715,724,728,733,2829,2893,2919,2954,8311,8441,8495,8561,15926,16080,16144,16209,23168,23303,23356,23401,26725,26838,26876,26902,25036,25172,25218,25263,18977,19134,19194,19265,11470,11621,11682,11754,4766,4862,4901,4949,1291,1316,1327,1339,396,399,400,401,139609,70738,140783,71143,141239,71287,141731,71429,0.023,15.03,8,0.05,0.02,0,-0.25,-1.64,-5.31,-6.3,0.94,25.0211993987142,11.5105996993571,36.5317990980713,68.2447001503214,31.7552998496785,52.7764992483927,1,144.084797594857,168.030892032963,2,4,61,100,100,36,25,25,0,48,120,0,0,40,5,5,569,3265,48,569,0,75,52,43,51,44,75,0,0,0,0,100,61,100,100,36,75,0,2,24
HYY025,HYY,25,61.8428277927,24.1672052911,Tomst,17953,552,38,50,23,275,1255,206,100,100,99,99,99,98,98,98,92,83,76,75,72,68,64,1973,2018,1998,2017,2002,1,1,1,1,679,672,683,723,2629,2555,2515,2875,7841,7660,7543,8342,15372,15116,14949,15902,22689,22427,22205,23047,26325,26081,25839,26547,24632,24387,24155,24915,18477,18224,18037,18947,10960,10741,10615,11501,4445,4329,4258,4816,1206,1178,1177,1310,386,385,389,399,135639,69434,133754,68691,132363,68031,139323,70408,0.059,5.65,8.66,0.27,0.85,1.37,2.23,5.27,4.99,3.81,1.11,26.4873474777288,10.2384015334268,36.7257490111556,71.8904122369444,28.1095877630556,69.4843003140521,1,197.634195530706,228.300220405914,3,0,11,0,0,41,256,256,249,113,76,71,5,0,0,0,237,3579,113,237,70,0,72,76,78,41,0,0,0,0,2,0,11,0,0,39,79,0,2,24
HYY052,HYY,52,61.8466284565,24.1615846724,Tomst,16997,258,59,85,28,143,671,147,100,100,100,82,64,63,60,57,53,49,46,46,45,44,39,1506,1475,1613,1549,1434,0,0,0,0,713,730,730,731,2815,2916,2921,2922,8250,8466,8477,8480,15856,16113,16124,16128,23120,23341,23348,23353,26692,26875,26878,26884,25023,25223,25228,25233,18935,19182,19191,19196,11404,11649,11660,11663,4724,4879,4887,4889,1284,1326,1328,1329,396,401,401,401,139215,70650,141099,71280,141173,71297,141209,71313,0.022,19.48,14.05,-0.02,0,0.02,0.08,0.05,-0.09,-2.36,0.97,32,19,51,63,37,67,1,209,199,2,0,55,0,22,39,80,7,7,13,10,0,0,280,7,5,15,4093,187,15,38,20,36,29,41,37,93,24,0,22,5,93,32,0,0,34,69,0,2,29
HYY004,HYY,4,61.8470457408,24.1580490702,Tomst,17040,108,85,100,10,19,190,277,78,60,50,52,49,5,5,5,5,5,0,0,1,3,9,255,185,177,184,199,46,47,99,96,711,726,728,728,2803,2892,2906,2907,8223,8415,8446,8446,15826,16053,16089,16090,23095,23291,23322,23322,26673,26835,26860,26860,25002,25179,25206,25206,18911,19127,19161,19162,11378,11592,11627,11628,4708,4843,4865,4866,1280,1316,1322,1322,396,400,401,401,139006,70586,140669,71140,140935,71227,140937,71228,0.022,15.99,7.58,0.03,0.02,0.03,-0.02,0.03,-0.08,-1.53,0.98,8,9,17,47,53,27,1,28,11,5,4,100,100,100,45,104,33,0,105,0,0,0,127,85,5,106,4234,312,106,0,0,12,5,3,47,67,0,0,0,6,100,100,100,100,40,0,4,0,36
HYY035,HYY,35,61.8410476074,24.1566916667,Tomst,19592,1855,0,0,77,1103,2017,-46,100,100,100,100,100,99,99,99,99,98,96,96,96,96,95,2094,2135,1911,1847,1830,0,0,0,1,790,769,735,717,3331,3176,2964,2855,9316,8991,8542,8316,17041,16659,16160,15894,24013,23696,23305,23083,27342,27087,26787,26610,25801,25519,25171,24972,20061,19702,19227,18971,12600,12247,11752,11493,5530,5298,4966,4799,1497,1435,1347,1301,415,410,401,396,147738,73204,144988,72307,141356,71185,139407,70552,0.176,4.66,7.84,-0.14,-0.2,-0.06,-0.16,0.84,5.69,18.2,1.12,28.0001859046327,12.9998760635782,41.0000619682109,68.0003718092654,31.9996281907346,74.0011154277963,1,200.00136330064,191.009047358792,3,0,0,0,0,50,873,850,737,327,185,177,177,0,0,0,505,3739,327,505,184,0,99,100,100,52,0,0,0,0,0,0,0,0,0,50,92,0,2,24
HYY056,HYY,56,61.8398741083,24.1562235999,Tomst,18226,1269,1,2,74,775,1488,-36,100,100,99,100,99,98,97,95,92,85,78,77,75,73,70,1634,1679,1717,1698,1687,0,0,0,1,975,967,953,884,4459,4414,4330,3903,11525,11443,11313,10475,19317,19240,19080,18219,25536,25441,25285,24748,28230,28140,28022,27698,26903,26807,26693,26292,22017,21905,21710,20985,14916,14801,14602,13757,7148,7079,6959,6337,1958,1939,1905,1730,463,461,456,439,163447,77150,162638,76853,161309,76425,155468,74975,0.4,4.31,7.68,-0.21,-0.83,-1.46,-2.39,-2.38,-2.31,3.63,1.02,21.3912671574477,5.26112989786592,26.6523970553136,81.3904117787454,18.6095882212546,53.7816789361932,1,159.433220612805,150.651541676611,3,0,11,0,0,48,420,420,303,337,68,49,49,0,0,0,636,3651,337,636,57,0,90,100,100,58,0,0,0,0,0,0,11,0,0,48,89,0,2,24
HYY036,HYY,36,61.83672714,24.1535391434,Tomst,17218,94,69,87,13,57,316,222,39,51,65,65,60,57,57,55,53,49,41,40,39,38,39,184,348,701,777,827,47,38,70,52,618,618,615,615,2317,2383,2485,2404,8511,8331,8322,7481,16197,15979,16033,14868,23390,23202,23208,22062,26897,26736,26712,25649,25258,25084,25075,23984,19254,19048,19087,17929,11734,11530,11581,10559,4803,4677,4579,4178,944,945,998,1061,375,375,373,370,140298,71409,138907,70867,139068,70874,131161,67562,0.013,13.52,12.72,-0.03,-0.2,-0.65,-2.04,-4,-4.35,-4.66,0.93,0,0,0,0,0,0,3,0,0,5,3,46,76,49,46,59,59,0,94,0,0,0,5,5,5,993,3488,94,993,0,41,50,48,57,49,41,0,0,0,0,100,46,76,49,46,0,0,0,36
HYY015,HYY,15,61.8299160049,24.1535713121,Tomst,18590,1595,0,0,79,977,1702,-47,100,100,100,100,95,92,92,91,90,89,87,87,87,87,87,1878,1864,1950,1962,1943,0,0,0,0,930,949,933,824,4164,4278,4226,3706,11038,11288,11185,10151,18972,19231,19119,17953,25501,25691,25604,24675,28401,28550,28492,27782,27046,27204,27133,26329,21819,22042,21933,20855,14507,14756,14636,13502,6782,6949,6868,6108,1846,1893,1870,1628,455,460,440,417,161460,77266,163291,77796,162439,77558,153929,74966,0.268,5.56,8.94,0.06,0.42,0.78,1.16,0.53,-0.11,6.58,1.06,30,3,33,91,9,82,1,198,186,3,0,9,0,0,37,696,696,259,550,198,40,40,0,0,0,1465,2987,550,1465,47,0,89,100,99,47,0,0,0,0,0,0,9,0,0,37,81,0,2,24
HYY041,HYY,41,61.8289050391,24.1542627043,Tomst,18906,696,51,55,19,215,1235,173,97,77,55,47,62,59,62,64,67,74,71,72,73,74,73,1266,953,694,599,602,18,42,21,48,650,677,692,694,2396,2587,2666,2640,7311,7722,7904,7836,14676,15157,15410,15323,22012,22419,22675,22585,25709,26040,26280,26194,23997,24370,24608,24516,17806,18273,18510,18411,10361,10827,11031,10943,4096,4387,4504,4452,1120,1197,1227,1220,378,386,391,393,130512,67512,134041,68682,135898,69398,135206,69121,0.154,4.44,7.81,0.15,0.46,0.77,1.88,5.45,7.04,10.49,1.14,30.9219028586062,2.11714571209066,33.0390485706969,93.6680871490765,6.33191285092352,36.8828542879093,1,150.140931444669,151.809018593745,3,0,3,0,0,46,781,781,353,669,192,5,5,22,0,0,1347,2880,669,1347,85,0,70,48,36,39,0,0,0,0,0,0,3,0,0,46,60,0,2,24
HYY001,HYY,1,61.8296854805,24.1566887433,Tomst,17728,717,29,39,31,271,1117,117,100,96,79,84,77,72,71,70,69,71,66,67,69,71,70,1099,1190,939,922,973,6,16,7,19,619,618,610,629,2248,2338,2230,2372,7664,7867,7295,7346,15151,15446,14710,14706,22481,22738,21929,21950,26141,26355,25554,25581,24436,24668,23853,23883,18251,18534,17762,17760,10744,11021,10363,10369,4102,4210,3951,4063,947,946,987,1083,375,375,370,373,133160,68829,135116,69557,129614,67168,130116,67224,0.065,11.84,8.4,0.06,-0.18,-0.84,-1.85,-3.15,-5.01,-1.69,0.97,29,6,35,83,17,94,1,209,177,3,4,36,43,42,47,444,444,0,642,146,7,7,0,0,0,1404,2837,642,1404,5,0,67,67,70,39,0,0,0,0,0,100,36,43,42,47,65,0,2,24
HYY007,HYY,7,61.8342880356,24.1620498717,Tomst,17553,1152,11,20,50,544,1544,51,100,93,89,69,28,18,15,11,8,5,3,3,2,2,1,1579,1140,1039,975,808,14,12,21,18,833,837,736,724,3557,3592,2881,2889,9814,9867,8101,8385,17616,17672,15406,15967,24507,24517,22388,23131,27736,27709,25820,26633,26205,26191,24221,24997,20541,20565,18376,19013,13095,13145,11128,11545,5830,5878,4729,4834,1587,1601,1334,1314,429,429,400,399,151749,74481,152005,74466,135519,68417,139831,70644,0.171,3.75,6.86,0.28,1.52,2.58,3.7,4.08,4.18,2.5,1.1,28,2,30,93,7,42,1,153,91,4,0,93,0,19,78,298,298,104,612,20,5,5,219,194,0,1147,2978,612,1147,18,0,6,86,70,17,0,0,0,0,0,0,93,0,19,78,49,0,2,36
HYY029,HYY,29,61.8280981116,24.1602127704,Tomst,17206,606,31,46,35,255,875,140,100,94,82,69,58,47,47,46,45,44,41,41,41,41,39,1040,980,897,859,837,2,17,8,28,771,794,781,766,3177,3320,3240,3142,9028,9324,9147,8940,16769,17096,16883,16643,23888,24133,23943,23748,27289,27477,27324,27171,25689,25906,25741,25571,19799,20102,19899,19675,12276,12603,12408,12178,5280,5498,5377,5228,1433,1493,1461,1420,412,418,415,411,145810,72777,148164,73484,146619,72965,144894,72417,0.05,12.05,9.67,-0.23,-0.54,-0.74,-1.02,-1.9,-3.21,-2.94,0.96,0,0,0,0,0,0,3,0,0,2,3,58,67,61,64,277,277,0,891,5,5,5,0,0,0,1210,2585,891,1210,0,0,44,57,51,32,0,0,0,0,0,100,58,67,61,64,58,0,2,36
HYY003,HYY,3,61.8261537702,24.1507612835,Tomst,17116,9,100,100,0,3,13,238,0,0,0,0,0,0,0,1,4,9,6,7,8,9,12,4,4,4,4,4,100,100,100,100,726,730,729,730,2895,2916,2914,2919,8422,8468,8462,8475,16061,16115,16108,16123,23293,23339,23333,23346,26838,26875,26869,26880,25181,25222,25215,25225,19129,19182,19177,19189,11596,11648,11643,11657,4845,4878,4876,4884,1317,1326,1325,1327,399,401,401,401,140703,71148,141100,71279,141051,71261,141155,71293,0.015,14.85,8.02,-0.03,-0.03,-0.04,-0.06,-0.16,-1.03,-3.05,0.98,0,0,0,0,0,0,3,0,0,6,3,94,100,100,64,181,181,0,891,0,0,0,78,72,72,1125,2804,891,1125,0,0,5,0,0,36,0,0,0,0,0,100,94,100,100,64,0,4,0,36
HYY045,HYY,45,61.8287084752,24.1477739185,Tomst,17170,97,74,100,8,29,329,304,61,23,36,41,46,9,11,16,21,26,11,12,13,12,12,212,87,126,144,151,69,64,100,99,744,731,727,728,3008,2930,2908,2914,8666,8498,8452,8465,16348,16150,16094,16109,23537,23365,23318,23329,27036,26885,26836,26844,25388,25231,25188,25199,19408,19215,19159,19172,11872,11682,11630,11645,5021,4902,4868,4877,1364,1331,1322,1324,405,401,400,400,142796,71831,141320,71331,140901,71184,141005,71215,0.019,12.69,6.55,0.1,0.11,0.12,0.14,-0.25,-3.16,-5.24,0.98,21,8,29,72,28,64,1,104,72,5,4,83,100,100,58,217,217,0,637,5,5,5,51,0,0,1180,3112,637,1180,0,0,36,10,24,33,0,0,0,0,0,100,83,100,100,58,26,0,2,29
HYY005,HYY,5,61.8290941293,24.1498070045,Tomst,17803,950,40,43,27,311,1284,119,96,85,95,94,92,66,65,66,65,64,45,45,44,42,40,1337,1024,997,931,889,8,7,26,30,1086,1074,955,871,5142,5074,4340,3818,12977,12840,11366,10317,20857,20691,19207,18109,26533,26415,25488,24756,28858,28766,28247,27797,27730,27633,26939,26364,23354,23185,21918,20955,16500,16330,14777,13644,8217,8108,7018,6234,2251,2221,1915,1697,494,490,458,437,173999,79942,172828,79584,162628,77104,154998,75116,0.459,3.96,7.12,0.47,0.96,1.21,1.16,-0.06,-1.65,0.3,1.04,17.4825041328719,16.1958264452135,33.6783305780854,52.0908512424449,47.9091487575551,23.2166942191461,1,72.0908512424449,47.7900495944629,3,0,34,0,21,48,405,405,165,613,83,5,5,0,0,0,1281,3059,613,1281,14,0,71,67,65,39,0,0,0,0,0,0,34,0,21,48,64,0,2,24
HYY051,HYY,51,61.8316334182,24.1503870114,Tomst,20299,21,99,100,0,5,24,369,83,90,86,82,81,39,39,41,45,49,31,31,33,38,43,266,327,358,356,409,12,15,80,79,740,742,741,714,2981,2993,2983,2819,8608,8630,8602,8253,16287,16309,16263,15849,23498,23511,23450,23096,27014,27018,26951,26659,25372,25381,25320,24996,19358,19377,19333,18927,11817,11841,11814,11411,4984,5002,4991,4733,1354,1358,1356,1286,404,405,404,397,142417,71744,142567,71775,142208,71603,139139,70582,0.03,6.6,8.71,0.02,0.28,0.49,0.96,3.34,9.8,22.9,1.18,24,2,26,92,8,79,1,182,96,4,0,0,0,0,30,961,961,768,330,0,0,0,25,25,25,1300,3238,330,1300,197,0,28,0,3,51,0,0,0,0,0,0,0,0,0,30,64,0,2,24
KAR027,KAR,27,60.259784951,23.823883082,Tomst,3589,2304,0,0,81,1246,2356,-28,100,100,99,80,63,59,57,53,48,44,39,39,39,41,40,2400,2234,2080,1829,1571,0,2,1,3,760,763,759,849,2286,2172,2156,2617,5976,6001,5889,7103,12780,12125,11678,13679,19383,18418,17790,20259,22105,21705,20978,23552,20900,20093,19450,21990,15212,14614,14118,16393,8629,8204,8063,9703,3866,3512,3366,4109,1187,1170,1154,1349,506,506,499,537,113589,58216,109284,56412,105900,54546,122138,61934,0.382,4.85,8.25,-0.86,-1.91,-3.71,-5.1,-5.8,-2.42,-0.73,1,31,9,40,77,23,79,1,194,153,3,0,49,5,27,74,129,128,128,13,16,14,14,0,0,0,11,11,1000,11,1172,0,46,100,68,26,0,49,5,27,74,0,0,0,0,0,72,0,2,25
KAR048,KAR,48,60.259985483,23.82542685,Tomst,6242,655,63,68,21,359,1594,207,36,30,39,51,71,67,70,75,77,73,67,66,64,61,55,658,601,657,712,732,65,61,72,68,829,865,888,937,2660,2807,2836,2974,7563,7871,7881,8078,14780,15166,15146,15307,21945,22314,22255,22307,25501,25841,25766,25745,23827,24183,24114,24126,17795,18184,18146,18264,10491,10851,10848,11040,4324,4547,4560,4736,1325,1395,1417,1506,543,554,566,586,131584,67123,134576,68207,134423,68026,135606,68135,0.172,4.78,8.35,0.11,0.42,0.91,2.43,10.44,19.74,23.49,1.18,17.8203408986139,20.8787019362391,38.699042834853,46.1658563609236,53.8341436390764,33.7201619066715,1,127.698016547442,121.947181126512,2,0,7,0,0,69,754,747,747,76,83,0,0,10,5,5,78,78,919,78,1080,0,82,24,38,31,0,7,0,0,69,0,0,0,0,0,14,0,0,25
KAR008,KAR,8,60.226255257,23.8874134,Tomst,4182,1731,3,7,46,837,2820,80,100,100,100,100,98,96,95,93,89,83,79,78,75,72,67,3081,3032,3147,3165,3148,0,0,0,0,1053,1079,1030,1003,3608,3726,3530,3411,9506,9675,9292,9029,17032,17279,16826,16461,23998,24167,23762,23365,27275,27405,27066,26669,25734,25894,25515,25114,20039,20275,19802,19404,12689,12904,12449,12124,5701,5872,5602,5413,1788,1847,1747,1683,627,635,612,603,149051,73048,150758,73575,147234,72384,144279,71187,0.036,14.56,10.75,-0.01,-0.31,-0.66,-1.77,-3.56,-3.45,-3.54,0.94,2,71.8964589364126,73.8964589364126,3,97,36.2136260855427,1,150.954773426574,224.28502849244,2,0,0,0,0,12,11,11,11,4,56,41,40,0,0,0,262,262,4,262,886,89,81,100,100,43,89,0,0,0,12,89,0,0,0,0,94,0,1,23
KAR012,KAR,12,60.225689138,23.889313567,Tomst,5115,1791,0,4,49,654,1970,61,100,100,100,100,100,100,99,98,97,90,84,82,79,76,72,2228,2155,1981,1967,1976,0,0,0,0,994,991,970,982,3353,3341,3250,3302,8934,8906,8731,8830,16423,16398,16183,16296,23429,23410,23213,23308,26805,26791,26617,26695,25230,25213,25031,25115,19433,19410,19203,19308,12082,12055,11857,11963,5363,5344,5215,5288,1663,1653,1612,1638,603,601,593,598,144314,71469,144111,71414,142474,70851,143323,71119,0.083,6.24,9.65,-0.06,-0.19,-0.31,-0.01,3.07,7.04,6.84,1.07,1,71.4707521945653,72.4707521945653,1,99,36.1764159351449,1,165.117920324276,156.64716812971,2,0,0,0,0,18,271,271,271,111,134,72,56,0,0,0,185,185,111,185,830,0,94,100,100,44,0,0,0,0,18,0,0,0,0,0,93,0,1,23
KAR051,KAR,51,60.22957507,23.8765084,Tomst,6584,1114,12,20,39,367,1328,101,95,79,86,89,89,81,82,80,77,71,57,57,55,51,44,1422,1034,1017,999,1003,26,16,32,23,894,969,921,856,2998,3258,2917,2559,8261,8759,7990,7255,15635,16220,15294,14343,22741,23258,22393,21427,26217,26659,25888,24979,24581,25059,24252,23323,18639,19210,18311,17356,11289,11849,11005,10167,4814,5203,4666,4160,1485,1610,1487,1331,544,589,575,551,138096,69437,142643,70928,135699,68451,128307,65658,0.11,4.93,8.32,-0.12,0.27,1,3.58,6.99,11.5,14.89,1.16,21.677056057825,5.22568535260833,26.9027414104333,80.7743146473917,19.2256853526083,73.8715732369583,1,158.381526219983,159.408940324317,3,0,0,0,0,1,567,567,567,116,68,40,7,0,0,0,171,595,116,171,724,0,76,81,82,54,0,0,0,0,1,0,0,0,0,0,73,0,2,23
KAR034,KAR,34,60.238325099,23.856380469,Tomst,3281,465,27,51,44,324,991,101,58,69,82,72,58,46,45,45,46,48,41,41,42,44,44,339,644,796,812,819,22,20,48,48,795,794,793,796,2756,2933,2821,2727,8754,8865,8865,8213,16222,16349,16356,15754,23262,23369,23371,22810,26666,26753,26752,26244,25072,25166,25167,24634,19229,19346,19353,18772,11867,11985,11993,11393,5206,5284,5227,4643,1118,1137,1167,1261,540,540,539,536,141487,70968,142522,71266,142403,71271,137785,69650,0.029,19.02,11.45,-0.05,-0.09,-0.18,-0.73,-3.06,-4.42,-7.65,0.92,17,41,58,29,71,38,1,174,223,2,0,25,0,4,28,4,4,4,23,5,0,0,5,5,5,22,22,195,22,973,96,50,71,66,42,96,25,0,4,28,96,0,0,0,0,0,0,0,41
KAR020,KAR,20,60.238052535,23.859470342,Tomst,3470,2623,0,1,60,1050,2563,24,100,100,100,100,93,85,81,75,65,53,45,43,41,39,35,2984,2955,2761,2722,2633,0,0,0,0,771,776,779,795,1668,1746,2023,2354,4840,5170,6271,6905,11215,11929,13322,13957,18442,19181,20498,21076,22256,22972,24145,24660,20476,21208,22437,22979,14214,14965,16338,16956,7273,7846,9149,9773,2537,2751,3361,3860,1085,1090,1100,1204,524,527,529,534,105300,56946,110160,59145,119952,62920,125053,64595,0.367,5.18,8.34,0.19,-0.21,-0.93,-2.86,-3.66,-4.3,-7.4,0.97,19,38,57,33,67,50,1,193,307,2,0,17,0,0,26,86,86,86,59,45,28,28,0,0,0,59,59,98,59,897,14,64,100,100,41,14,17,0,0,26,14,0,0,0,0,93,0,1,25
KAR036,KAR,36,60.240321715,23.851874873,Tomst,5628,1172,0,5,69,621,1500,32,100,100,98,97,98,95,95,96,96,93,81,80,78,74,66,1629,1265,1481,1553,1495,0,2,4,7,770,770,745,840,1653,1666,1669,2198,5326,4855,3898,5430,11696,11411,9029,11763,18719,18593,15559,18708,22423,22368,19322,22323,20699,20600,17550,20627,14583,14398,11638,14661,7779,7374,5758,7895,2675,2481,2304,3217,1082,1083,1057,1268,523,523,504,543,107927,57704,106122,57366,89033,48510,109472,57611,0.385,3.89,7.45,0.2,1.08,2.65,5.56,8.47,11.14,16.21,1.13,31,8,39,79,21,70,1,178,178,3,0,0,0,0,37,623,622,622,139,139,94,85,0,0,0,141,141,167,141,1273,0,97,100,90,43,0,0,0,0,37,0,0,0,0,0,84,0,2,25
KAR043,KAR,43,60.241071534,23.855833876,Tomst,4883,976,2,17,52,426,1427,100,100,99,98,96,78,72,70,66,62,57,50,50,49,45,41,1309,1060,1410,1379,1322,5,3,24,12,702,697,737,820,1505,1565,1785,2188,2641,3501,4169,5802,5067,7175,8724,12488,11112,12416,15564,19505,15370,15718,19376,23101,13391,14159,17636,21434,7305,9248,11545,15473,3343,4883,5776,8480,1934,2196,2607,3291,987,985,1061,1239,477,473,498,535,63833,36066,73016,39125,89478,48557,114355,60008,0.686,4.04,7.51,1.94,3.32,4.03,6.02,9.03,12.49,13.26,1.11,30,9,39,77,23,110,1,199,175,3,0,39,0,5,51,360,354,354,23,30,5,5,0,0,0,25,25,215,25,1271,0,61,71,87,38,0,39,0,5,51,0,0,0,0,0,84,0,2,25
KAR050,KAR,50,60.242617114,23.813752101,Tomst,5896,2035,6,9,70,1181,2426,-10,100,91,97,99,99,98,98,98,97,96,90,89,87,84,79,2235,2084,2178,2270,2306,8,4,9,5,1015,997,1024,1121,3444,3371,3484,3879,9122,8985,9194,9914,16649,16492,16720,17471,23636,23502,23675,24216,26966,26847,27000,27370,25411,25283,25444,25891,19640,19482,19701,20381,12281,12125,12353,13124,5491,5385,5543,6105,1705,1669,1722,1920,611,603,614,653,145970,72016,144741,71613,146475,72145,152044,73641,0.046,11.7,8.85,0.01,-0.12,-0.49,-1.38,-0.46,4.9,12.39,1.07,34,8,42,81,19,58,1,184,185,3,0,6,0,8,38,764,734,19,107,113,96,96,0,0,0,108,108,948,108,18,0,100,100,100,62,0,0,0,0,38,81,6,0,8,0,85,0,2,24
